"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.58","45.50","MCTAVISH","7024745","2013-01-31","2013","01","31","","10.0","","-12.2","","-1.1","","19.1","","0.0","","","M","","M","13.6","","","","20","","50",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-01","2013","02","01","","-11.7","","-15.2","","-13.5","","31.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-02","2013","02","02","","-11.9","","-17.2","","-14.6","","32.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-03","2013","02","03","","-8.9","","-15.3","","-12.1","","30.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-04","2013","02","04","","-7.5","","-12.1","E","-9.8","E","27.8","E","0.0","E","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-05","2013","02","05","","-8.9","","-18.9","","-13.9","","31.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-06","2013","02","06","","-5.0","","-16.0","","-10.5","","28.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-07","2013","02","07","","-15.8","","-21.0","","-18.4","","36.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-08","2013","02","08","","-11.5","","-17.6","","-14.6","","32.6","","0.0","","","M","","M","11.4","","","","4","","39",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-09","2013","02","09","","-7.1","","-13.8","","-10.5","","28.5","","0.0","","","M","","M","0.0","","","","7","","43",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-10","2013","02","10","","-5.1","","-14.8","","-10.0","","28.0","","0.0","","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-11","2013","02","11","","3.3","","-10.1","","-3.4","","21.4","","0.0","","","M","","M","3.4","","","","25","","33",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-12","2013","02","12","","2.9","","0.7","E","1.8","E","16.2","E","0.0","E","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-13","2013","02","13","","1.3","","-2.0","","-0.4","","18.4","","0.0","","","M","","M","1.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-14","2013","02","14","","1.9","","-1.0","E","0.5","E","17.5","E","0.0","E","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-15","2013","02","15","","3.5","","-2.9","","0.3","","17.7","","0.0","","","M","","M","3.0","","","","23","","37",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-16","2013","02","16","","-2.8","","-10.8","E","-6.8","E","24.8","E","0.0","E","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-17","2013","02","17","","-7.4","","-14.7","","-11.1","","29.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-18","2013","02","18","","-7.6","","-16.0","","-11.8","","29.8","","0.0","","","M","","M","","M","","","24","E","37","E"
"-73.58","45.50","MCTAVISH","7024745","2013-02-19","2013","02","19","","1.8","","-9.8","","-4.0","","22.0","","0.0","","","M","","M","5.0","","","","24","","32",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-20","2013","02","20","","-1.8","","-11.1","","-6.5","","24.5","","0.0","","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-21","2013","02","21","","-5.3","","-13.3","","-9.3","","27.3","","0.0","","","M","","M","3.5","","","","27","","37",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-22","2013","02","22","","-0.1","","-6.6","","-3.4","","21.4","","0.0","","","M","","M","1.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-23","2013","02","23","","1.0","","-3.0","","-1.0","","19.0","","0.0","","","M","","M","10.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-24","2013","02","24","","1.1","","0.3","","0.7","","17.3","","0.0","","","M","","M","2.4","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-25","2013","02","25","","1.5","","-1.0","","0.3","","17.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-26","2013","02","26","","3.5","","0.0","","1.8","","16.2","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-27","2013","02","27","","3.0","","-0.1","","1.5","","16.5","","0.0","","","M","","M","8.9","","","","6","","32",""
"-73.58","45.50","MCTAVISH","7024745","2013-02-28","2013","02","28","","1.7","","-0.6","","0.6","","17.4","","0.0","","","M","","M","9.6","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-01","2013","03","01","","1.2","","-0.8","","0.2","","17.8","","0.0","","","M","","M","2.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-02","2013","03","02","","0.9","","-4.4","","-1.8","","19.8","","0.0","","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-03","2013","03","03","","-1.6","","-5.2","","-3.4","","21.4","","0.0","","","M","","M","1.2","","","","27","","32",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-04","2013","03","04","","-3.6","","-7.4","","-5.5","","23.5","","0.0","","","M","","M","1.0","","","","31","","37",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-05","2013","03","05","","2.7","","-4.5","","-0.9","","18.9","","0.0","","","M","","M","1.0","","","","30","","32",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-06","2013","03","06","","3.3","","-0.2","","1.6","","16.4","","0.0","","","M","","M","0.0","","","","7","","35",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-07","2013","03","07","","0.0","","-1.1","","-0.6","","18.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-08","2013","03","08","","3.9","","-2.0","","1.0","","17.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-09","2013","03","09","","7.4","","-3.2","","2.1","","15.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-10","2013","03","10","","8.8","","-2.9","","3.0","","15.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-11","2013","03","11","","8.0","","5.0","","6.5","","11.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-12","2013","03","12","","8.0","","2.0","","5.0","","13.0","","0.0","","","M","","M","17.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-13","2013","03","13","","5.1","","0.0","","2.6","","15.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-14","2013","03","14","","0.0","","-7.6","E","-3.8","E","21.8","E","0.0","E","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-15","2013","03","15","","-1.8","","-9.4","","-5.6","","23.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-16","2013","03","16","","-5.1","","-9.2","E","-7.2","E","25.2","E","0.0","E","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-17","2013","03","17","","-4.5","","-10.2","","-7.4","","25.4","","0.0","","","M","","M","0.0","","","","35","","33",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-18","2013","03","18","","-2.0","","-9.9","","-6.0","","24.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-19","2013","03","19","","-0.6","","-4.4","","-2.5","","20.5","","0.0","","","M","","M","31.8","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-20","2013","03","20","","1.1","","-6.0","","-2.5","","20.5","","0.0","","","M","","M","5.6","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-21","2013","03","21","","1.2","","-4.6","","-1.7","","19.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-22","2013","03","22","","0.5","","-4.3","","-1.9","","19.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-23","2013","03","23","","3.1","","-3.9","","-0.4","","18.4","","0.0","","","M","","M","0.0","","","","36","","35",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-24","2013","03","24","","4.9","","-1.0","","2.0","","16.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-25","2013","03","25","","6.6","","-1.2","","2.7","","15.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-26","2013","03","26","","8.0","","-0.4","","3.8","","14.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-27","2013","03","27","","7.9","","0.8","","4.4","","13.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-28","2013","03","28","","9.4","","2.3","E","5.9","E","12.1","E","0.0","E","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-29","2013","03","29","","8.2","","3.9","","6.1","","11.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-30","2013","03","30","","8.7","","1.9","","5.3","","12.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-03-31","2013","03","31","","11.6","","1.5","","6.6","","11.4","","0.0","","","M","","M","1.5","","","","19","","32",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-01","2013","04","01","","6.8","","-5.4","","0.7","","17.3","","0.0","","","M","","M","2.4","","","","26","","39",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-02","2013","04","02","","-1.5","","-6.8","","-4.2","","22.2","","0.0","","","M","","M","0.0","","","","28","","35",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-03","2013","04","03","","1.7","","-4.8","E","-1.6","E","19.6","E","0.0","E","","M","","M","","M","","","28","E","33","E"
"-73.58","45.50","MCTAVISH","7024745","2013-04-04","2013","04","04","","8.3","","-2.7","","2.8","","15.2","","0.0","","","M","","M","0.0","","","","28","","37",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-05","2013","04","05","","6.0","","-3.9","","1.1","","16.9","","0.0","","","M","","M","1.2","","","","36","","33",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-06","2013","04","06","","1.7","","-5.8","","-2.1","","20.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-07","2013","04","07","","12.3","","0.7","","6.5","","11.5","","0.0","","","M","","M","0.0","","","","22","","32",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-08","2013","04","08","","9.1","","2.9","","6.0","","12.0","","0.0","","","M","","M","2.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-09","2013","04","09","","8.5","","1.4","","5.0","","13.0","","0.0","","","M","","M","13.2","","","","36","","32",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-10","2013","04","10","","9.9","","2.5","","6.2","","11.8","","0.0","","","M","","M","0.0","","","","2","","35",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-11","2013","04","11","","3.3","","-2.6","","0.4","","17.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-12","2013","04","12","","2.1","","-1.7","","0.2","","17.8","","0.0","","","M","","M","23.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-13","2013","04","13","","5.8","","2.1","","4.0","","14.0","","0.0","","","M","","M","2.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-14","2013","04","14","","8.9","","2.8","","5.9","","12.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-15","2013","04","15","","13.3","","1.5","","7.4","","10.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-16","2013","04","16","","13.0","","6.9","","10.0","","8.0","","0.0","","","M","","M","12.6","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-17","2013","04","17","","12.9","","4.4","","8.7","","9.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-18","2013","04","18","","16.3","","3.5","","9.9","","8.1","","0.0","","","M","","M","0.0","","","","19","","35",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-19","2013","04","19","","21.1","","6.6","","13.9","","4.1","","0.0","","","M","","M","4.8","","","","22","","39",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-20","2013","04","20","","9.1","","3.8","E","6.5","E","11.5","E","0.0","E","","M","","M","","M","","","22","E","32","E"
"-73.58","45.50","MCTAVISH","7024745","2013-04-21","2013","04","21","","6.8","","-2.2","","2.3","","15.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-22","2013","04","22","","14.2","","0.6","","7.4","","10.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-23","2013","04","23","","14.7","","3.3","","9.0","","9.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-24","2013","04","24","","21.0","","6.0","","13.5","","4.5","","0.0","","","M","","M","3.2","","","","19","","43",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-25","2013","04","25","","11.1","","3.2","","7.2","","10.8","","0.0","","","M","","M","0.0","","","","27","","41",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-26","2013","04","26","","11.0","","4.0","","7.5","","10.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-27","2013","04","27","","15.4","","5.2","E","10.3","E","7.7","E","0.0","E","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-28","2013","04","28","","21.0","","7.7","","14.4","","3.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-29","2013","04","29","","20.5","","12.2","","16.4","","1.6","","0.0","","","M","","M","1.2","","","","22","","32",""
"-73.58","45.50","MCTAVISH","7024745","2013-04-30","2013","04","30","","22.4","","11.6","E","17.0","E","1.0","E","0.0","E","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-01","2013","05","01","","25.4","","12.6","","19.0","","0.0","","1.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-02","2013","05","02","","24.5","","12.1","E","18.3","E","0.0","E","0.3","E","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-03","2013","05","03","","22.6","","8.8","","15.7","","2.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-04","2013","05","04","","24.7","","10.4","","17.6","","0.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-05","2013","05","05","","26.9","","13.2","","20.1","","0.0","","2.1","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-06","2013","05","06","","26.6","","14.0","","20.3","","0.0","","2.3","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-07","2013","05","07","","28.1","","14.1","","21.1","","0.0","","3.1","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-08","2013","05","08","","28.5","","16.0","","22.3","","0.0","","4.3","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-09","2013","05","09","","24.2","","16.3","","20.3","","0.0","","2.3","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-10","2013","05","10","","20.2","","11.4","","15.8","","2.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-11","2013","05","11","","18.3","","9.9","","14.1","","3.9","","0.0","","","M","","M","10.6","","","","22","","33",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-12","2013","05","12","","13.4","","2.8","","8.1","","9.9","","0.0","","","M","","M","0.0","","","","20","","41",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-13","2013","05","13","","10.0","","3.4","","6.7","","11.3","","0.0","","","M","","M","1.0","","","","29","","35",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-14","2013","05","14","","14.5","","2.6","","8.6","","9.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-15","2013","05","15","","16.9","","5.1","","11.0","","7.0","","0.0","","","M","","M","4.0","","","","18","","39",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-16","2013","05","16","","17.7","","9.1","","13.4","","4.6","","0.0","","","M","","M","0.0","","","","4","","37",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-17","2013","05","17","","18.7","","7.9","","13.3","","4.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-18","2013","05","18","","22.1","","9.1","","15.6","","2.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-19","2013","05","19","","20.1","","9.0","","14.6","","3.4","","0.0","","","M","","M","1.2","","","","16","","35",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-20","2013","05","20","","21.8","","13.6","","17.7","","0.3","","0.0","","","M","","M","6.4","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-21","2013","05","21","","18.8","","13.0","","15.9","","2.1","","0.0","","","M","","M","4.0","","","","6","","32",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-22","2013","05","22","","22.7","","13.0","","17.9","","0.1","","0.0","","","M","","M","11.4","","","","13","","43",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-23","2013","05","23","","22.2","","15.9","E","19.1","E","0.0","E","1.1","E","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-24","2013","05","24","","11.0","","7.1","","9.1","","8.9","","0.0","","","M","","M","6.4","","","","4","","35",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-25","2013","05","25","","9.2","","6.2","","7.7","","10.3","","0.0","","","M","","M","14.5","","","","4","","41",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-26","2013","05","26","","12.3","","5.3","","8.8","","9.2","","0.0","","","M","","M","7.5","","","","35","","44",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-27","2013","05","27","","20.1","","5.5","","12.8","","5.2","","0.0","","","M","","M","0.0","","","","4","","44",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-28","2013","05","28","","22.1","","10.2","","16.2","","1.8","","0.0","","","M","","M","1.1","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-29","2013","05","29","","20.0","","14.2","","17.1","","0.9","","0.0","","","M","","M","14.6","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-30","2013","05","30","","27.4","","16.7","","22.1","","0.0","","4.1","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-05-31","2013","05","31","","31.7","","21.0","","26.4","","0.0","","8.4","","","M","","M","0.0","","","","21","","32",""
"-73.58","45.50","MCTAVISH","7024745","2013-06-01","2013","06","01","","29.6","","20.5","","25.1","","0.0","","7.1","","","M","","M","22.2","","","","32","","54",""
"-73.58","45.50","MCTAVISH","7024745","2013-06-02","2013","06","02","","26.2","","18.7","","22.5","","0.0","","4.5","","","M","","M","6.8","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-06-03","2013","06","03","","18.7","","11.9","","15.3","","2.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-06-04","2013","06","04","","18.5","","9.8","","14.2","","3.8","","0.0","","","M","","M","2.4","","","","35","","32",""
"-73.58","45.50","MCTAVISH","7024745","2013-06-05","2013","06","05","","18.9","","9.8","","14.4","","3.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-06-06","2013","06","06","","15.8","","12.2","","14.0","","4.0","","0.0","","","M","","M","6.7","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-06-07","2013","06","07","","14.9","","11.5","","13.2","","4.8","","0.0","","","M","","M","10.6","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-06-08","2013","06","08","","16.2","","11.3","","13.8","","4.2","","0.0","","","M","","M","4.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2013-06-09","2013","06","09","","23.7","","14.9","","19.3","","0.0","","1.3","","","M","","M","0.0","","","","","","<31",""
