"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.58","45.50","MCTAVISH","7024745","1999-02-03","1999","02","03","","5.9","","2.3","","4.1","","13.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-04","1999","02","04","","5.7","","1.3","","3.5","","14.5","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-05","1999","02","05","","2.7","","-9.3","","-3.3","","21.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-06","1999","02","06","","-6.1","","-9.2","","-7.7","","25.7","","0.0","","","M","","M","4.4","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-07","1999","02","07","","-3.3","","-9.2","","-6.3","","24.3","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-08","1999","02","08","","-5.2","","-12.9","","-9.1","","27.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-09","1999","02","09","","3.1","","-8.2","","-2.6","","20.6","","0.0","","","M","","M","1.4","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-10","1999","02","10","","2.7","","-5.8","","-1.6","","19.6","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-11","1999","02","11","","-3.9","","-8.7","","-6.3","","24.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-12","1999","02","12","","10.5","","-3.9","","3.3","","14.7","","0.0","","","M","","M","4.9","","","","24","E","32","E"
"-73.58","45.50","MCTAVISH","7024745","1999-02-13","1999","02","13","","0.0","","-10.3","","-5.2","","23.2","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-14","1999","02","14","","-7.8","","-14.0","","-10.9","","28.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-15","1999","02","15","","-2.2","","-11.1","","-6.7","","24.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-16","1999","02","16","","-1.3","","-7.8","","-4.6","","22.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-17","1999","02","17","","2.8","","-5.1","","-1.2","","19.2","","0.0","","","M","","M","1.2","","","","1","E","32","E"
"-73.58","45.50","MCTAVISH","7024745","1999-02-18","1999","02","18","","3.0","","-1.7","","0.7","","17.3","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-19","1999","02","19","","-0.1","","-4.9","","-2.5","","20.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-20","1999","02","20","","-1.1","","-6.6","","-3.9","","21.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-21","1999","02","21","","-5.5","","-16.1","","-10.8","","28.8","","0.0","","","M","","M","0.0","","","","2","E","35","E"
"-73.58","45.50","MCTAVISH","7024745","1999-02-22","1999","02","22","","-11.5","","-19.5","","-15.5","","33.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-23","1999","02","23","","-7.9","","-16.5","","-12.2","","30.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-24","1999","02","24","","-3.7","","-12.4","","-8.1","","26.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-25","1999","02","25","","-2.3","","-10.3","","-6.3","","24.3","","0.0","","","M","","M","1.1","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-26","1999","02","26","","4.9","","-3.4","","0.8","","17.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-27","1999","02","27","","4.4","","-2.0","","1.2","","16.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-02-28","1999","02","28","","5.8","","-2.5","","1.7","","16.3","","0.0","","","M","","M","12.9","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-01","1999","03","01","","1.9","","-0.5","","0.7","","17.3","","0.0","","","M","","M","7.8","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-02","1999","03","02","","-0.5","","-3.9","","-2.2","","20.2","","0.0","","","M","","M","2.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-03","1999","03","03","","1.2","","-3.7","","-1.3","","19.3","","0.0","","","M","","M","13.8","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-04","1999","03","04","","7.5","","-7.3","","0.1","","17.9","","0.0","","","M","","M","5.4","","","","19","E","32","E"
"-73.58","45.50","MCTAVISH","7024745","1999-03-05","1999","03","05","","-6.5","","-12.2","","-9.4","","27.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-06","1999","03","06","","-10.5","","-13.9","","-12.2","","30.2","","0.0","","","M","","M","6.4","","","","1","E","41","E"
"-73.58","45.50","MCTAVISH","7024745","1999-03-07","1999","03","07","","-6.6","","-15.7","","-11.2","","29.2","","0.0","","","M","","M","0.0","","","","1","E","35","E"
"-73.58","45.50","MCTAVISH","7024745","1999-03-08","1999","03","08","","-2.8","","-13.7","","-8.3","","26.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-09","1999","03","09","","-2.0","","-10.9","","-6.5","","24.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-10","1999","03","10","","-2.3","","-9.8","","-6.1","","24.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-11","1999","03","11","","-4.5","","-7.5","","-6.0","","24.0","","0.0","","","M","","M","8.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-12","1999","03","12","","-2.1","","-7.4","","-4.8","","22.8","","0.0","","","M","","M","3.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-13","1999","03","13","","0.1","","-5.4","","-2.7","","20.7","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-14","1999","03","14","","1.0","","-6.6","","-2.8","","20.8","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-15","1999","03","15","","3.2","","-5.8","","-1.3","","19.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-16","1999","03","16","","5.0","","-4.4","","0.3","","17.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-17","1999","03","17","","8.1","","3.0","","5.6","","12.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-18","1999","03","18","","6.8","","0.3","","3.6","","14.4","","0.0","","","M","","M","5.4","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-19","1999","03","19","","3.1","","-2.1","","0.5","","17.5","","0.0","","","M","","M","0.0","","","","35","E","32","E"
"-73.58","45.50","MCTAVISH","7024745","1999-03-20","1999","03","20","","1.9","","-3.4","","-0.8","","18.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-21","1999","03","21","","6.9","","-2.4","","2.3","","15.7","","0.0","","","M","","M","7.8","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-22","1999","03","22","","7.4","","-0.9","","3.3","","14.7","","0.0","","","M","","M","30.0","","","","20","E","41","E"
"-73.58","45.50","MCTAVISH","7024745","1999-03-23","1999","03","23","","4.1","","-1.1","","1.5","","16.5","","0.0","","","M","","M","1.1","","","","19","E","35","E"
"-73.58","45.50","MCTAVISH","7024745","1999-03-24","1999","03","24","","9.0","","-1.9","","3.6","","14.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-25","1999","03","25","","0.3","","-5.7","","-2.7","","20.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-26","1999","03","26","","4.7","","-1.1","","1.8","","16.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-27","1999","03","27","","10.6","","0.8","","5.7","","12.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-28","1999","03","28","","13.2","","1.5","","7.4","","10.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-29","1999","03","29","","11.6","","5.0","","8.3","","9.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-30","1999","03","30","","10.3","","2.9","","6.6","","11.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-03-31","1999","03","31","","9.1","","1.8","","5.5","","12.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-01","1999","04","01","","5.7","","1.0","","3.4","","14.6","","0.0","","","M","","M","1.1","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-02","1999","04","02","","8.5","","2.0","","5.3","","12.7","","0.0","","","M","","M","0.0","","","","3","","32",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-03","1999","04","03","","5.7","","1.1","","3.4","","14.6","","0.0","","","M","","M","4.2","","","","36","","37",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-04","1999","04","04","","5.0","","-1.5","","1.8","","16.2","","0.0","","","M","","M","1.0","","","","35","","44",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-05","1999","04","05","","10.7","","-1.0","","4.9","","13.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-06","1999","04","06","","17.1","","2.1","","9.6","","8.4","","0.0","","","M","","M","1.2","","","","18","","37",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-07","1999","04","07","","11.6","","6.3","","9.0","","9.0","","0.0","","","M","","M","3.4","","","","21","","39",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-08","1999","04","08","","12.3","","4.3","","8.3","","9.7","","0.0","","","M","","M","6.6","","","","26","","37",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-09","1999","04","09","","8.2","","2.0","","5.1","","12.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-10","1999","04","10","","6.1","","0.2","","3.2","","14.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-11","1999","04","11","","8.0","","-0.6","","3.7","","14.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-12","1999","04","12","","10.2","","1.4","","5.8","","12.2","","0.0","","","M","","M","0.0","","","","1","","35",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-13","1999","04","13","","8.7","","1.1","","4.9","","13.1","","0.0","","","M","","M","0.0","","","","2","","43",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-14","1999","04","14","","7.5","","2.8","","5.2","","12.8","","0.0","","","M","","M","0.0","","","","32","","32",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-15","1999","04","15","","9.5","","3.4","","6.5","","11.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-16","1999","04","16","","13.3","","0.9","","7.1","","10.9","","0.0","","","M","","M","2.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-17","1999","04","17","","11.1","","5.5","","8.3","","9.7","","0.0","","","M","","M","4.1","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-18","1999","04","18","","14.4","","5.5","","10.0","","8.0","","0.0","","","M","","M","0.0","","","","35","","35",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-19","1999","04","19","","13.9","","6.1","","10.0","","8.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-20","1999","04","20","","13.6","","4.7","","9.2","","8.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-21","1999","04","21","","15.4","","6.3","","10.9","","7.1","","0.0","","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-22","1999","04","22","","17.0","","3.6","","10.3","","7.7","","0.0","","","M","","M","0.0","","","","2","","35",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-23","1999","04","23","","8.4","","0.5","","4.5","","13.5","","0.0","","","M","","M","0.0","","","","36","","35",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-24","1999","04","24","","10.5","","-1.5","","4.5","","13.5","","0.0","","","M","","M","0.0","","","","32","","35",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-25","1999","04","25","","14.8","","2.2","","8.5","","9.5","","0.0","","","M","","M","0.0","","","","21","","33",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-26","1999","04","26","","12.1","","5.4","","8.8","","9.2","","0.0","","","M","","M","0.0","","","","35","","41",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-27","1999","04","27","","12.7","","3.5","","8.1","","9.9","","0.0","","","M","","M","0.0","","","","36","","32",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-28","1999","04","28","","16.8","","5.7","","11.3","","6.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-29","1999","04","29","","18.6","","7.0","","12.8","","5.2","","0.0","","","M","","M","1.8","","","","36","","32",""
"-73.58","45.50","MCTAVISH","7024745","1999-04-30","1999","04","30","","19.6","","7.4","","13.5","","4.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-01","1999","05","01","","22.9","","9.9","","16.4","","1.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-02","1999","05","02","","25.8","","11.3","","18.6","","0.0","","0.6","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-03","1999","05","03","","26.6","","12.8","","19.7","","0.0","","1.7","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-04","1999","05","04","","27.6","","13.9","","20.8","","0.0","","2.8","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-05","1999","05","05","","25.5","","14.0","","19.8","","0.0","","1.8","","","M","","M","1.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-06","1999","05","06","","26.3","","15.8","","21.1","","0.0","","3.1","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-07","1999","05","07","","24.8","","16.9","","20.9","","0.0","","2.9","","","M","","M","0.0","","","","16","","32",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-08","1999","05","08","","22.6","","13.7","","18.2","","0.0","","0.2","","","M","","M","3.4","","","","18","","32",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-09","1999","05","09","","17.5","","9.1","","13.3","","4.7","","0.0","","","M","","M","1.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-10","1999","05","10","","13.0","","6.8","","9.9","","8.1","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-11","1999","05","11","","16.3","","5.1","","10.7","","7.3","","0.0","","","M","","M","0.0","","","","2","","32",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-12","1999","05","12","","14.0","","5.8","","9.9","","8.1","","0.0","","","M","","M","0.0","","","","35","","35",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-13","1999","05","13","","14.9","","5.4","","10.2","","7.8","","0.0","","","M","","M","0.0","","","","36","","32",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-14","1999","05","14","","21.4","","7.6","","14.5","","3.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-15","1999","05","15","","24.0","","10.1","","17.1","","0.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-16","1999","05","16","","25.1","","12.8","","19.0","","0.0","","1.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-17","1999","05","17","","25.6","","13.4","","19.5","","0.0","","1.5","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-18","1999","05","18","","27.3","","14.8","","21.1","","0.0","","3.1","","","M","","M","1.0","","","","18","","32",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-19","1999","05","19","","19.3","","9.0","","14.2","","3.8","","0.0","","","M","","M","17.4","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-20","1999","05","20","","18.4","","6.9","","12.7","","5.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-21","1999","05","21","","20.6","","8.1","","14.4","","3.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-22","1999","05","22","","23.6","","13.5","","18.6","","0.0","","0.6","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-23","1999","05","23","","22.4","","11.9","","17.2","","0.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-24","1999","05","24","","20.2","","12.5","","16.4","","1.6","","0.0","","","M","","M","15.4","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-25","1999","05","25","","16.7","","9.4","","13.1","","4.9","","0.0","","","M","","M","3.0","","","","19","","32",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-26","1999","05","26","","15.1","","8.6","","11.9","","6.1","","0.0","","","M","","M","4.4","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-27","1999","05","27","","15.5","","9.0","","12.3","","5.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-28","1999","05","28","","22.7","","8.9","","15.8","","2.2","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-29","1999","05","29","","27.5","","13.3","","20.4","","0.0","","2.4","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-30","1999","05","30","","30.5","","17.6","","24.1","","0.0","","6.1","","","M","","M","2.2","","","","20","","32",""
"-73.58","45.50","MCTAVISH","7024745","1999-05-31","1999","05","31","","31.8","","20.5","","26.2","","0.0","","8.2","","","M","","M","0.0","","","","27","","32",""
"-73.58","45.50","MCTAVISH","7024745","1999-06-01","1999","06","01","","25.3","","19.5","","22.4","","0.0","","4.4","","","M","","M","1.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-06-02","1999","06","02","","21.9","","12.8","","17.4","","0.6","","0.0","","","M","","M","13.2","","","","26","","33",""
"-73.58","45.50","MCTAVISH","7024745","1999-06-03","1999","06","03","","24.0","","12.7","","18.4","","0.0","","0.4","","","M","","M","13.4","","","","34","","37",""
"-73.58","45.50","MCTAVISH","7024745","1999-06-04","1999","06","04","","23.0","","12.6","","17.8","","0.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-06-05","1999","06","05","","24.8","","14.1","","19.5","","0.0","","1.5","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-06-06","1999","06","06","","27.3","","17.3","","22.3","","0.0","","4.3","","","M","","M","2.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-06-07","1999","06","07","","32.7","","22.4","","27.6","","0.0","","9.6","","","M","","M","0.0","","","","20","","32",""
"-73.58","45.50","MCTAVISH","7024745","1999-06-08","1999","06","08","","27.2","","15.5","","21.4","","0.0","","3.4","","","M","","M","0.0","","","","19","","32",""
"-73.58","45.50","MCTAVISH","7024745","1999-06-09","1999","06","09","","18.3","","14.7","","16.5","","1.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","1999-06-10","1999","06","10","","25.4","","16.0","","20.7","","0.0","","2.7","","","M","","M","0.0","","","","","","<31",""
