"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.58","45.50","MCTAVISH","7024745","2012-01-11","2012","01","11","","-10.1","","-15.3","","-12.7","","30.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-12","2012","01","12","","-4.2","","-10.4","","-7.3","","25.3","","0.0","","","M","","M","17.1","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-13","2012","01","13","","-1.7","","-9.6","","-5.7","","23.7","","0.0","","","M","","M","12.5","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-14","2012","01","14","","-9.6","","-19.2","","-14.4","","32.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-15","2012","01","15","","-14.7","","-21.2","","-18.0","","36.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-16","2012","01","16","","-5.9","","-17.3","","-11.6","","29.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-17","2012","01","17","","4.2","","-8.2","","-2.0","","20.0","","0.0","","","M","","M","15.4","","","","21","","43",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-18","2012","01","18","","4.1","","-14.9","","-5.4","","23.4","","0.0","","","M","","M","0.0","","","","27","","48",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-19","2012","01","19","","-3.3","","-14.5","","-8.9","","26.9","","0.0","","","M","","M","0.0","","","","20","","37",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-20","2012","01","20","","-3.7","","-16.5","","-10.1","","28.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-21","2012","01","21","","-11.2","","-15.7","","-13.5","","31.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-22","2012","01","22","","-8.9","","-16.3","","-12.6","","30.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-23","2012","01","23","","4.8","","-11.5","","-3.4","","21.4","","0.0","","","M","","M","10.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-24","2012","01","24","","6.3","","0.0","","3.2","","14.8","","0.0","","","M","","M","2.2","","","","20","","33",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-25","2012","01","25","","0.1","","-6.6","","-3.3","","21.3","","0.0","","","M","","M","0.0","","","","36","","32",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-26","2012","01","26","","-3.1","","-8.8","","-6.0","","24.0","","0.0","","","M","","M","1.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-27","2012","01","27","","0.9","","-6.1","","-2.6","","20.6","","0.0","","","M","","M","20.5","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-28","2012","01","28","","2.5","","-1.6","","0.5","","17.5","","0.0","","","M","","M","1.1","","","","23","","41",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-29","2012","01","29","","1.6","","-3.7","","-1.1","","19.1","","0.0","","","M","","M","0.0","","","","28","","37",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-30","2012","01","30","","-3.5","","-10.0","","-6.8","","24.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-01-31","2012","01","31","","-6.1","","-9.8","","-8.0","","26.0","","0.0","","","M","","M","8.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-01","2012","02","01","","-3.1","","-6.4","","-4.8","","22.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-02","2012","02","02","","-5.2","","-8.7","","-7.0","","25.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-73.58","45.50","MCTAVISH","7024745","2012-02-03","2012","02","03","","-2.5","","-9.4","","-6.0","","24.0","","0.0","","","M","","M","1.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-04","2012","02","04","","-3.0","","-9.7","","-6.4","","24.4","","0.0","","","M","","M","1.6","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-05","2012","02","05","","-0.6","","-13.2","","-6.9","","24.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-06","2012","02","06","","3.4","","-0.7","","1.4","","16.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-07","2012","02","07","","1.9","","-10.5","","-4.3","","22.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-08","2012","02","08","","-1.1","","-11.9","","-6.5","","24.5","","0.0","","","M","","M","0.0","","","","20","","33",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-09","2012","02","09","","2.5","","-4.2","","-0.9","","18.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-10","2012","02","10","","1.7","","-7.9","","-3.1","","21.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-11","2012","02","11","","-7.8","","-14.1","","-11.0","","29.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-12","2012","02","12","","-9.6","","-17.1","","-13.4","","31.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-13","2012","02","13","","-3.1","","-10.8","","-7.0","","25.0","","0.0","","","M","","M","1.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-14","2012","02","14","","3.0","","-13.0","","-5.0","","23.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-15","2012","02","15","","3.0","","-0.5","","1.3","","16.7","","0.0","","","M","","M","1.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-16","2012","02","16","","5.6","","1.5","","3.6","","14.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-17","2012","02","17","","4.2","","0.4","","2.3","","15.7","","0.0","","","M","","M","3.8","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-18","2012","02","18","","2.8","","-4.3","","-0.8","","18.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-19","2012","02","19","","-0.6","","-6.6","","-3.6","","21.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-20","2012","02","20","","-1.6","","-9.8","","-5.7","","23.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-21","2012","02","21","","3.3","","-5.0","","-0.9","","18.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-22","2012","02","22","","7.0","","1.2","","4.1","","13.9","","0.0","","","M","","M","2.8","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-23","2012","02","23","","3.9","","-0.1","","1.9","","16.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-24","2012","02","24","","1.5","","-1.6","","-0.1","","18.1","","0.0","","","M","","M","11.3","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-25","2012","02","25","","1.0","","-8.9","","-4.0","","22.0","","0.0","","","M","","M","15.4","","","","22","","32",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-26","2012","02","26","","-6.1","","-11.9","","-9.0","","27.0","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-27","2012","02","27","","-4.4","","-10.6","","-7.5","","25.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-28","2012","02","28","","-3.7","","-8.2","","-6.0","","24.0","","0.0","","","M","","M","2.8","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-02-29","2012","02","29","","-2.6","","-10.6","","-6.6","","24.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-01","2012","03","01","","-3.0","","-5.8","","-4.4","","22.4","","0.0","","","M","","M","19.6","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-02","2012","03","02","","1.0","","-6.4","","-2.7","","20.7","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-03","2012","03","03","","6.4","","-0.6","","2.9","","15.1","","0.0","","","M","","M","6.2","","","","19","","52",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-04","2012","03","04","","-0.2","","-13.1","","-6.7","","24.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-05","2012","03","05","","-9.1","","-16.4","","-12.8","","30.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-06","2012","03","06","","-3.1","","-13.6","","-8.4","","26.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-07","2012","03","07","","10.3","","-5.3","","2.5","","15.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-08","2012","03","08","","13.3","","0.3","","6.8","","11.2","","0.0","","","M","","M","6.6","","","","19","","37",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-09","2012","03","09","","0.5","","-5.1","","-2.3","","20.3","","0.0","","","M","","M","0.0","","","","35","","32",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-10","2012","03","10","","-1.5","","-7.3","","-4.4","","22.4","","0.0","","","M","","M","0.0","","","","2","","33",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-11","2012","03","11","","10.8","","-1.8","","4.5","","13.5","","0.0","","","M","","M","1.1","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-12","2012","03","12","","11.7","","4.5","","8.1","","9.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-13","2012","03","13","","8.7","","0.5","","4.6","","13.4","","0.0","","","M","","M","6.8","","","","2","","32",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-14","2012","03","14","","1.5","","-0.6","","0.5","","17.5","","0.0","","","M","","M","4.4","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-15","2012","03","15","","3.8","","-0.9","","1.5","","16.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-16","2012","03","16","","5.8","","1.1","","3.5","","14.5","","0.0","","","M","","M","9.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-17","2012","03","17","","10.6","","1.1","","5.9","","12.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-18","2012","03","18","","23.0","","6.8","","14.9","","3.1","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-19","2012","03","19","","19.1","","7.5","","13.3","","4.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-20","2012","03","20","","24.0","","5.3","","14.7","","3.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-21","2012","03","21","","25.9","","14.1","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-22","2012","03","22","","24.2","","13.8","","19.0","","0.0","","1.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-23","2012","03","23","","17.4","","6.8","","12.1","","5.9","","0.0","","","M","","M","0.0","","","","2","","32",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-24","2012","03","24","","6.8","","2.0","","4.4","","13.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-25","2012","03","25","","9.3","","2.4","","5.9","","12.1","","0.0","","","M","","M","3.8","","","","1","","35",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-26","2012","03","26","","5.1","","-4.6","","0.3","","17.7","","0.0","","","M","","M","0.0","","","","1","","46",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-27","2012","03","27","","3.3","","-6.6","","-1.7","","19.7","","0.0","","","M","","M","0.0","","","","3","","32",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-28","2012","03","28","","4.9","","-2.0","","1.5","","16.5","","0.0","","","M","","M","6.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-29","2012","03","29","","4.2","","-0.7","","1.8","","16.2","","0.0","","","M","","M","0.0","","","","36","","35",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-30","2012","03","30","","5.2","","-4.6","","0.3","","17.7","","0.0","","","M","","M","0.0","","","","2","","35",""
"-73.58","45.50","MCTAVISH","7024745","2012-03-31","2012","03","31","","8.2","","-0.4","","3.9","","14.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-01","2012","04","01","","6.4","","1.2","","3.8","","14.2","","0.0","","","M","","M","1.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-02","2012","04","02","","8.0","","0.6","","4.3","","13.7","","0.0","","","M","","M","0.0","","","","3","","37",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-03","2012","04","03","","11.4","","-0.6","","5.4","","12.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-04","2012","04","04","","9.7","","2.4","","6.1","","11.9","","0.0","","","M","","M","0.0","","","","35","","37",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-05","2012","04","05","","8.7","","1.5","","5.1","","12.9","","0.0","","","M","","M","0.0","","","","1","","33",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-06","2012","04","06","","9.7","","-0.1","","4.8","","13.2","","0.0","","","M","","M","0.0","","","","3","","41",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-07","2012","04","07","","8.5","","2.7","","5.6","","12.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-08","2012","04","08","","12.5","","5.4","","9.0","","9.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-09","2012","04","09","","9.4","","4.9","","7.2","","10.8","","0.0","","","M","","M","2.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-10","2012","04","10","","9.9","","4.2","","7.1","","10.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-11","2012","04","11","","11.4","","2.1","","6.8","","11.2","","0.0","","","M","","M","0.0","","","","2","","37",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-12","2012","04","12","","12.5","","4.1","","8.3","","9.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-13","2012","04","13","","16.2","","2.7","","9.5","","8.5","","0.0","","","M","","M","0.0","","","","28","","32",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-14","2012","04","14","","16.5","","6.4","","11.5","","6.5","","0.0","","","M","","M","0.0","","","","29","","32",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-15","2012","04","15","","20.6","","11.3","","16.0","","2.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-16","2012","04","16","","29.6","","15.7","","22.7","","0.0","","4.7","","","M","","M","0.0","","","","23","","35",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-17","2012","04","17","","19.8","","3.4","","11.6","","6.4","","0.0","","","M","","M","0.0","","","","29","","39",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-18","2012","04","18","","11.0","","0.9","","6.0","","12.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-19","2012","04","19","","20.9","","5.1","","13.0","","5.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-20","2012","04","20","","11.6","","5.7","","8.7","","9.3","","0.0","","","M","","M","0.0","","","","1","","33",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-21","2012","04","21","","6.2","","0.9","","3.6","","14.4","","0.0","","","M","","M","17.1","","","","2","","32",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-22","2012","04","22","","6.2","","0.6","","3.4","","14.6","","0.0","","","M","","M","3.8","","","","7","","37",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-23","2012","04","23","","5.9","","0.7","","3.3","","14.7","","0.0","","","M","","M","32.5","","","","5","","50",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-24","2012","04","24","","10.2","","5.2","","7.7","","10.3","","0.0","","","M","","M","4.2","","","","21","","35",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-25","2012","04","25","","10.5","","5.0","","7.8","","10.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-26","2012","04","26","","11.6","","3.6","","7.6","","10.4","","0.0","","","M","","M","6.6","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-27","2012","04","27","","4.6","","-0.2","","2.2","","15.8","","0.0","","","M","","M","1.0","","","","2","","32",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-28","2012","04","28","","8.0","","-1.9","","3.1","","14.9","","0.0","","","M","","M","0.0","","","","36","","37",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-29","2012","04","29","","9.1","","1.0","","5.1","","12.9","","0.0","","","M","","M","0.0","","","","34","","44",""
"-73.58","45.50","MCTAVISH","7024745","2012-04-30","2012","04","30","","13.1","","3.5","","8.3","","9.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-01","2012","05","01","","11.1","","7.7","","9.4","","8.6","","0.0","","","M","","M","3.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-02","2012","05","02","","15.4","","7.8","","11.6","","6.4","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-03","2012","05","03","","16.5","","11.2","","13.9","","4.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-04","2012","05","04","","17.1","","8.6","","12.9","","5.1","","0.0","","","M","","M","1.0","","","","4","","35",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-05","2012","05","05","","15.8","","5.5","","10.7","","7.3","","0.0","","","M","","M","1.8","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-06","2012","05","06","","17.3","","6.6","","12.0","","6.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-07","2012","05","07","","21.1","","7.1","","14.1","","3.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-08","2012","05","08","","15.6","","10.4","","13.0","","5.0","","0.0","","","M","","M","18.3","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-09","2012","05","09","","19.7","","12.0","","15.9","","2.1","","0.0","","","M","","M","1.4","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-10","2012","05","10","","12.0","","8.4","","10.2","","7.8","","0.0","","","M","","M","2.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-11","2012","05","11","","17.8","","6.6","","12.2","","5.8","","0.0","","","M","","M","1.0","","","","2","","41",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-12","2012","05","12","","24.4","","10.3","","17.4","","0.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-13","2012","05","13","","21.1","","13.5","","17.3","","0.7","","0.0","","","M","","M","3.6","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-14","2012","05","14","","23.9","","11.1","","17.5","","0.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-15","2012","05","15","","20.4","","15.2","","17.8","","0.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-16","2012","05","16","","23.7","","9.9","","16.8","","1.2","","0.0","","","M","","M","2.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-17","2012","05","17","","15.9","","6.5","","11.2","","6.8","","0.0","","","M","","M","0.0","","","","29","","32",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-18","2012","05","18","","21.3","","9.2","","15.3","","2.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-19","2012","05","19","","26.5","","14.5","","20.5","","0.0","","2.5","","","M","","M","1.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-20","2012","05","20","","31.4","","16.9","","24.2","","0.0","","6.2","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-21","2012","05","21","","28.6","","19.5","","24.1","","0.0","","6.1","","","M","","M","0.0","","","","19","","33",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-22","2012","05","22","","22.6","","13.7","","18.2","","0.0","","0.2","","","M","","M","21.4","","","","2","","32",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-23","2012","05","23","","22.1","","13.1","","17.6","","0.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-24","2012","05","24","","28.3","","14.5","","21.4","","0.0","","3.4","","","M","","M","2.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-25","2012","05","25","","26.8","","18.7","","22.8","","0.0","","4.8","","","M","","M","7.4","","","","34","","52",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-26","2012","05","26","","24.5","","15.5","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-27","2012","05","27","","21.7","","13.8","","17.8","","0.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-28","2012","05","28","","18.4","","12.6","","15.5","","2.5","","0.0","","","M","","M","0.0","","","","2","","32",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-29","2012","05","29","","25.7","","10.8","","18.3","","0.0","","0.3","","","M","","M","65.2","","","","31","","48",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-30","2012","05","30","","23.8","","15.7","","19.8","","0.0","","1.8","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-05-31","2012","05","31","","19.4","","12.4","","15.9","","2.1","","0.0","","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-06-01","2012","06","01","","20.1","","10.6","","15.4","","2.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-06-02","2012","06","02","","16.3","","12.2","","14.3","","3.7","","0.0","","","M","","M","22.8","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-06-03","2012","06","03","","19.5","","11.4","","15.5","","2.5","","0.0","","","M","","M","0.0","","","","6","","37",""
"-73.58","45.50","MCTAVISH","7024745","2012-06-04","2012","06","04","","16.7","","10.6","","13.7","","4.3","","0.0","","","M","","M","1.1","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-06-05","2012","06","05","","22.3","","11.1","","16.7","","1.3","","0.0","","","M","","M","1.9","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-06-06","2012","06","06","","20.9","","11.7","","16.3","","1.7","","0.0","","","M","","M","1.1","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2012-06-07","2012","06","07","","23.6","","11.8","","17.7","","0.3","","0.0","","","M","","M","1.4","","","","2","","35",""
"-73.58","45.50","MCTAVISH","7024745","2012-06-08","2012","06","08","","21.3","","12.9","","17.1","","0.9","","0.0","","","M","","M","29.6","","","","34","","41",""
"-73.58","45.50","MCTAVISH","7024745","2012-06-09","2012","06","09","","24.2","","13.2","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","","","<31",""
