"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.58","45.50","MCTAVISH","7024745","2001-01-12","2001","01","12","","-7.2","","-11.8","","-9.5","","27.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-01-13","2001","01","13","","-2.3","","-11.8","","-7.1","","25.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-01-14","2001","01","14","","0.9","","-9.7","","-4.4","","22.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-01-15","2001","01","15","","-6.6","","-12.0","","-9.3","","27.3","","0.0","","","M","","M","7.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-01-16","2001","01","16","","-2.0","","-6.9","","-4.5","","22.5","","0.0","","","M","","M","3.4","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-01-17","2001","01","17","","-4.8","","-15.7","","-10.3","","28.3","","0.0","","","M","","M","1.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-01-18","2001","01","18","","-2.4","","-16.5","","-9.5","","27.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-01-19","2001","01","19","","0.3","","-13.2","","-6.5","","24.5","","0.0","","","M","","M","0.0","","","","2","","32",""
"-73.58","45.50","MCTAVISH","7024745","2001-01-20","2001","01","20","","-9.9","","-17.5","","-13.7","","31.7","","0.0","","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-01-21","2001","01","21","","-7.9","","-18.3","","-13.1","","31.1","","0.0","","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-01-22","2001","01","22","","-5.0","","-14.2","","-9.6","","27.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-01-23","2001","01","23","","0.4","","-5.9","","-2.8","","20.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-01-24","2001","01","24","","3.0","","-1.7","","0.7","","17.3","","0.0","","","M","","M","1.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-01-25","2001","01","25","","-0.8","","-11.2","","-6.0","","24.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-01-26","2001","01","26","","0.3","","-12.2","","-6.0","","24.0","","0.0","","","M","","M","1.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-01-27","2001","01","27","","-3.0","","-6.5","","-4.8","","22.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-01-28","2001","01","28","","-4.1","","-12.5","","-8.3","","26.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-01-29","2001","01","29","","-1.0","","-12.7","","-6.9","","24.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-01-30","2001","01","30","","-2.5","","-7.2","","-4.9","","22.9","","0.0","","","M","","M","","M","","","1","E","33","E"
"-73.58","45.50","MCTAVISH","7024745","2001-01-31","2001","01","31","","-3.0","","-8.8","","-5.9","","23.9","","0.0","","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-01","2001","02","01","","-4.9","","-8.9","","-6.9","","24.9","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-02","2001","02","02","","-0.3","","-6.9","","-3.6","","21.6","","0.0","","","M","","M","3.6","","","","29","","32",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-03","2001","02","03","","-6.0","","-15.1","","-10.6","","28.6","","0.0","","","M","","M","1.0","","","","26","","37",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-04","2001","02","04","","-8.0","","-15.2","","-11.6","","29.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-05","2001","02","05","","-3.6","","-10.3","","-7.0","","25.0","","0.0","","","M","","M","9.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-06","2001","02","06","","1.1","","-4.5","","-1.7","","19.7","","0.0","","","M","","M","3.6","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-07","2001","02","07","","-0.1","","-6.1","","-3.1","","21.1","","0.0","","","M","","M","1.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-08","2001","02","08","","-2.5","E","-9.0","E","-5.8","E","23.8","E","0.0","E","","M","","M","0.0","","","","","M","","M"
"-73.58","45.50","MCTAVISH","7024745","2001-02-09","2001","02","09","","3.4","E","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-10","2001","02","10","","8.4","","-15.7","","-3.7","","21.7","","0.0","","","M","","M","3.8","","","","19","","65",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-11","2001","02","11","","-12.1","","-17.9","","-15.0","","33.0","","0.0","","","M","","M","0.0","","","","27","","39",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-12","2001","02","12","","-9.8","","-17.1","","-13.5","","31.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-13","2001","02","13","","-2.8","","-13.1","","-8.0","","26.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-14","2001","02","14","","-0.3","","-6.1","","-3.2","","21.2","","0.0","","","M","","M","9.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-15","2001","02","15","","-0.9","","-9.0","","-5.0","","23.0","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-16","2001","02","16","","-3.0","","-11.4","","-7.2","","25.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-17","2001","02","17","","-4.0","","-16.6","","-10.3","","28.3","","0.0","","","M","","M","3.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-18","2001","02","18","","-4.6","","-17.4","","-11.0","","29.0","","0.0","","","M","","M","0.0","","","","19","","33",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-19","2001","02","19","","0.4","","-7.3","","-3.5","","21.5","","0.0","","","M","","M","","M","","","24","","32",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-20","2001","02","20","","3.5","","-0.7","","1.4","","16.6","","0.0","","","M","","M","1.1","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-21","2001","02","21","","0.2","","-17.5","","-8.7","","26.7","","0.0","","","M","","M","0.0","","","","34","","35",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-22","2001","02","22","","-14.0","","-19.5","","-16.8","","34.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-23","2001","02","23","","-2.8","","-16.3","","-9.6","","27.6","","0.0","","","M","","M","4.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-24","2001","02","24","","-8.4","","-15.2","","-11.8","","29.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-25","2001","02","25","","5.5","","-13.1","","-3.8","","21.8","","0.0","","","M","","M","23.8","","","","18","","41",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-26","2001","02","26","","5.4","","-6.4","","-0.5","","18.5","","0.0","","","M","","M","1.0","","","","19","","35",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-27","2001","02","27","","-1.6","","-12.1","","-6.9","","24.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-02-28","2001","02","28","","-7.3","","-14.6","","-11.0","","29.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-01","2001","03","01","","-9.1","","-17.2","","-13.2","","31.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-02","2001","03","02","","-9.8","","-15.0","","-12.4","","30.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-03","2001","03","03","","-8.1","","-16.0","","-12.1","","30.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-04","2001","03","04","","-4.1","","-15.0","","-9.6","","27.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-05","2001","03","05","","-1.8","","-9.8","","-5.8","","23.8","","0.0","","","M","","M","4.8","","","","2","","32",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-06","2001","03","06","","2.5","","-3.2","","-0.4","","18.4","","0.0","","","M","","M","3.8","","","","2","","43",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-07","2001","03","07","","1.3","","-6.1","","-2.4","","20.4","","0.0","","","M","","M","0.0","","","","5","","32",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-08","2001","03","08","","1.8","","-8.6","","-3.4","","21.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-09","2001","03","09","","1.6","","-1.0","","0.3","","17.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-10","2001","03","10","","5.0","","-2.0","","1.5","","16.5","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-11","2001","03","11","","1.6","","-10.1","","-4.3","","22.3","","0.0","","","M","","M","5.4","","","","34","","37",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-12","2001","03","12","","-4.1","","-13.6","","-8.9","","26.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-13","2001","03","13","","2.1","","-7.2","","-2.6","","20.6","","0.0","","","M","","M","16.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-14","2001","03","14","","2.1","","-2.0","","0.1","","17.9","","0.0","","","M","","M","3.4","","","","26","","33",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-15","2001","03","15","","3.7","","-2.5","","0.6","","17.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-16","2001","03","16","","1.5","","-5.7","","-2.1","","20.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-17","2001","03","17","","3.1","","-7.6","","-2.3","","20.3","","0.0","","","M","","M","12.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-18","2001","03","18","","4.9","","-2.9","","1.0","","17.0","","0.0","","","M","","M","","M","","","35","E","35","E"
"-73.58","45.50","MCTAVISH","7024745","2001-03-19","2001","03","19","","5.8","","-1.9","","2.0","","16.0","","0.0","","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-20","2001","03","20","","7.7","","-1.0","","3.4","","14.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-21","2001","03","21","","7.6","","-2.4","","2.6","","15.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-22","2001","03","22","","4.7","","0.0","","2.4","","15.6","","0.0","","","M","","M","25.8","","","","5","","50",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-23","2001","03","23","","0.4","","-0.4","","0.0","","18.0","","0.0","","","M","","M","23.2","","","","1","","41",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-24","2001","03","24","","2.3","","-3.9","","-0.8","","18.8","","0.0","","","M","","M","5.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-25","2001","03","25","","-1.0","","-7.4","","-4.2","","22.2","","0.0","","","M","","M","0.0","","","","25","","32",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-26","2001","03","26","","0.3","","-6.9","","-3.3","","21.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-27","2001","03","27","","0.7","","-6.9","","-3.1","","21.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-28","2001","03","28","","4.0","","-2.0","","1.0","","17.0","","0.0","","","M","","M","1.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-29","2001","03","29","","4.3","","-3.0","","0.7","","17.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-30","2001","03","30","","3.4","","-0.5","","1.5","","16.5","","0.0","","","M","","M","5.0","","","","36","","35",""
"-73.58","45.50","MCTAVISH","7024745","2001-03-31","2001","03","31","","2.0","","-1.6","","0.2","","17.8","","0.0","","","M","","M","4.0","","","","36","","39",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-01","2001","04","01","","3.4","","-2.2","","0.6","","17.4","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-02","2001","04","02","","4.5","","-3.1","","0.7","","17.3","","0.0","","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-03","2001","04","03","","5.7","","-0.8","","2.5","","15.5","","0.0","","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-04","2001","04","04","","10.0","","2.1","","6.1","","11.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-05","2001","04","05","","11.0","","2.6","","6.8","","11.2","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-06","2001","04","06","","6.3","","0.4","","3.4","","14.6","","0.0","","","M","","M","3.8","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-07","2001","04","07","","6.7","","-1.3","","2.7","","15.3","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-08","2001","04","08","","6.8","","2.7","","4.8","","13.2","","0.0","","","M","","M","1.6","","","","16","","39",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-09","2001","04","09","","10.5","","4.2","","7.4","","10.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-10","2001","04","10","","10.2","","3.7","","7.0","","11.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-11","2001","04","11","","12.2","","1.8","","7.0","","11.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-12","2001","04","12","","9.1","","4.8","","7.0","","11.0","","0.0","","","M","","M","7.0","","","","21","","35",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-13","2001","04","13","","10.4","","3.4","","6.9","","11.1","","0.0","","","M","","M","0.0","","","","20","","32",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-14","2001","04","14","","9.9","","1.8","","5.9","","12.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-15","2001","04","15","","10.9","","1.6","","6.3","","11.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-16","2001","04","16","","11.1","","1.6","","6.4","","11.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-17","2001","04","17","","8.4","","0.9","","4.7","","13.3","","0.0","","","M","","M","0.0","","","","2","","32",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-18","2001","04","18","","6.9","","-1.0","","3.0","","15.0","","0.0","","","M","","M","0.0","","","","1","","35",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-19","2001","04","19","","9.0","","-0.5","","4.3","","13.7","","0.0","","","M","","M","0.0","","","","34","","32",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-20","2001","04","20","","15.4","","2.6","","9.0","","9.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-21","2001","04","21","","20.6","","6.8","","13.7","","4.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-22","2001","04","22","","19.7","","6.1","","12.9","","5.1","","0.0","","","M","","M","1.0","","","","28","","37",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-23","2001","04","23","","21.4","","4.0","","12.7","","5.3","","0.0","","","M","","M","","M","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-24","2001","04","24","","21.4","","3.3","","12.4","","5.6","","0.0","","","M","","M","0.0","","","","20","","54",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-25","2001","04","25","","13.1","","1.9","","7.5","","10.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-26","2001","04","26","","18.2","","5.8","","12.0","","6.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-27","2001","04","27","","18.4","","2.2","","10.3","","7.7","","0.0","","","M","","M","0.0","","","","2","","43",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-28","2001","04","28","","11.1","","1.0","","6.1","","11.9","","0.0","","","M","","M","0.0","","","","34","","35",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-29","2001","04","29","","16.1","","3.5","","9.8","","8.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-04-30","2001","04","30","","21.9","","6.5","","14.2","","3.8","","0.0","","","M","","M","4.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-01","2001","05","01","","28.5","","13.8","","21.2","","0.0","","3.2","","","M","","M","0.0","","","","26","","33",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-02","2001","05","02","","29.3","","18.0","","23.7","","0.0","","5.7","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-03","2001","05","03","","29.7","","18.8","","24.3","","0.0","","6.3","","","M","","M","0.0","","","","23","","33",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-04","2001","05","04","","22.6","","10.0","","16.3","","1.7","","0.0","","","M","","M","3.4","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-05","2001","05","05","","13.9","","7.9","","10.9","","7.1","","0.0","","","M","","M","0.0","","","","35","","33",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-06","2001","05","06","","17.8","","7.1","","12.5","","5.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-07","2001","05","07","","21.5","","8.2","","14.9","","3.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-08","2001","05","08","","25.2","","10.3","","17.8","","0.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-09","2001","05","09","","23.9","","13.8","","18.9","","0.0","","0.9","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-10","2001","05","10","","24.9","","13.3","","19.1","","0.0","","1.1","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-11","2001","05","11","","28.0","","15.8","","21.9","","0.0","","3.9","","","M","","M","1.0","","","","30","","32",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-12","2001","05","12","","17.7","","7.2","","12.5","","5.5","","0.0","","","M","","M","16.6","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-13","2001","05","13","","16.7","","5.2","","11.0","","7.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-14","2001","05","14","","17.7","","8.0","","12.9","","5.1","","0.0","","","M","","M","0.0","","","","34","","43",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-15","2001","05","15","","15.6","","8.0","","11.8","","6.2","","0.0","","","M","","M","0.0","","","","36","","37",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-16","2001","05","16","","18.6","","9.7","","14.2","","3.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-17","2001","05","17","","20.0","","7.8","","13.9","","4.1","","0.0","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-18","2001","05","18","","17.8","","13.0","","15.4","","2.6","","0.0","","","M","","M","12.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-19","2001","05","19","","18.7","","12.0","","15.4","","2.6","","0.0","","","M","","M","1.0","","","","34","","33",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-20","2001","05","20","","22.7","","9.3","","16.0","","2.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-21","2001","05","21","","24.8","","15.2","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","17","","33",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-22","2001","05","22","","21.0","","13.8","","17.4","","0.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-23","2001","05","23","","17.7","","12.6","","15.2","","2.8","","0.0","","","M","","M","23.9","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-24","2001","05","24","","21.1","","12.4","","16.8","","1.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-25","2001","05","25","","24.9","","12.9","","18.9","","0.0","","0.9","","","M","","M","1.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-26","2001","05","26","","22.2","","15.4","","18.8","","0.0","","0.8","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-27","2001","05","27","","17.6","","13.2","","15.4","","2.6","","0.0","","","M","","M","11.6","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-28","2001","05","28","","18.8","","12.6","","15.7","","2.3","","0.0","","","M","","M","6.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-29","2001","05","29","","16.0","","6.4","","11.2","","6.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-30","2001","05","30","","8.1","","3.6","","5.9","","12.1","","0.0","","","M","","M","4.6","","","","33","","32",""
"-73.58","45.50","MCTAVISH","7024745","2001-05-31","2001","05","31","","16.2","","5.8","","11.0","","7.0","","0.0","","","M","","M","1.0","","","","1","","33",""
"-73.58","45.50","MCTAVISH","7024745","2001-06-01","2001","06","01","","20.2","","9.1","","14.7","","3.3","","0.0","","","M","","M","4.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-06-02","2001","06","02","","16.6","","11.0","","13.8","","4.2","","0.0","","","M","","M","19.4","","","","22","","32",""
"-73.58","45.50","MCTAVISH","7024745","2001-06-03","2001","06","03","","16.2","","12.3","","14.3","","3.7","","0.0","","","M","","M","11.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-06-04","2001","06","04","","18.7","","11.6","","15.2","","2.8","","0.0","","","M","","M","1.2","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-06-05","2001","06","05","","19.0","","13.0","","16.0","","2.0","","0.0","","","M","","M","1.0","","","","24","","32",""
"-73.58","45.50","MCTAVISH","7024745","2001-06-06","2001","06","06","","20.4","","12.9","","16.7","","1.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-06-07","2001","06","07","","23.6","","13.5","","18.6","","0.0","","0.6","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-06-08","2001","06","08","","23.9","","14.7","","19.3","","0.0","","1.3","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-06-09","2001","06","09","","25.3","","15.1","","20.2","","0.0","","2.2","","","M","","M","0.0","","","","","","<31",""
"-73.58","45.50","MCTAVISH","7024745","2001-06-10","2001","06","10","","26.7","","15.1","","20.9","","0.0","","2.9","","","M","","M","0.0","","","","","","<31",""
